7.444530,3.130169,-2.313084,-8.393951,-11.564369,-7.207098,-5.006584,-4.358939,-2.772913,-0.938751,-0.513616,-1.683408,-1.298264,3.100653,6.242832,5.476789,3.262895,-5.296372,-23.426361,-31.374420,-31.225822,-28.993004,-25.234123,-21.621140,-24.540041,-28.508129,-30.432095,-27.256794,-26.710300,-26.909122,-27.582897,-28.148836,-28.044729,-26.462124,-26.406769,-24.348032,-15.853067,-14.807550,-20.543858,-26.001144,-30.161724,-30.297146,-24.097731,-21.584316,-22.388290,-23.465937,-22.676605,-18.492224
-11.273351,-7.023640,-3.673815,-3.297157,-5.475911,-8.438231,-11.408410,-9.630131,0.262269,3.877621,0.073020,-10.178555,-21.978809,-28.316311,-27.228573,-22.635921,-16.189257,-9.003448,-5.709105,-4.655951,-1.906749,0.837595,4.307080,5.902656,0.102370,-1.516190,1.305972,-1.779529,-2.039166,-2.607895,-3.500749,-3.234202,-4.105989,-6.176688,-6.908041,-3.310436,3.387136,9.376068,9.530703,8.832829,6.727373,3.580456,1.461518,4.049646,8.827909,10.737625,11.565834,10.958467
-8.757490,-9.694661,-9.485701,-8.154814,-0.257496,5.155979,7.390842,7.197738,4.420039,4.565462,4.177979,-0.077878,-7.009539,-12.036736,-16.934980,-21.715820,-25.205082,-27.057270,-19.457825,-11.771734,-10.061616,-8.783214,-7.803284,-10.365232,-17.548187,-17.621908,-15.874006,-12.471769,-11.403091,-12.277805,-13.516336,-14.539155,-13.351771,-8.163351,-1.912527,-1.403195,-7.432112,-13.413118,-14.729175,-14.891266,-14.139217,-11.656860,-9.455757,-11.525743,-13.299530,-15.973066,-16.767786,-13.845716
-10.658051,-10.734861,-12.213564,-13.558601,-12.825953,-12.913841,-14.064941,-14.160816,-10.662206,-10.359516,-11.357491,-11.301954,-11.513474,-11.128588,-7.159389,-3.761659,-1.014160,4.941209,13.142094,14.079556,12.597107,12.155193,12.061302,10.272042,6.882056,8.411741,10.895044,11.609903,10.232246,8.184530,5.605328,3.923359,2.492299,0.679973,-1.189721,0.406359,2.562277,1.714672,2.658118,3.884929,3.753985,2.719398,1.670856,1.423776,1.439706,0.691456,1.443060,2.314796
-2.037833,-2.674214,-5.585174,-8.554520,-13.312219,-13.336969,-11.770350,-9.299311,-11.208910,-16.428230,-19.799110,-18.788700,-15.627917,-15.287416,-15.649585,-15.666561,-16.022877,-19.397465,-25.318367,-23.306488,-21.094532,-20.627583,-21.653111,-24.798697,-29.838308,-29.285381,-25.737450,-21.769705,-19.752827,-19.514475,-19.031668,-16.705503,-14.174566,-14.681522,-19.421158,-22.637527,-20.712223,-17.061016,-18.883299,-19.256147,-18.632309,-17.690670,-15.649088,-12.849550,-9.885977,-8.984226,-9.321267,-9.857295
-20.329807,-19.499500,-17.852188,-15.762907,-11.149330,-6.166318,-5.290986,-6.128901,-7.229886,-9.255941,-11.069012,-11.043036,-9.931369,-7.783323,-4.055162,-0.849384,1.304311,3.325260,12.017094,15.491818,15.217749,14.339192,12.494159,10.216234,7.041002,4.732414,-2.534342,-6.872484,-8.447218,-9.219419,-9.614975,-9.699301,-9.110000,-8.327148,-6.223934,-3.929657,-3.833962,-2.673206,-5.010511,-6.435571,-7.887526,-8.108967,-6.977416,-7.320447,-7.601767,-8.095192,-8.829224,-9.004988
-15.631422,-18.205633,-22.042664,-22.003746,-16.749527,-16.510347,-16.125664,-14.347443,-14.414952,-16.243597,-16.405582,-14.820201,-12.380113,-10.943604,-8.726185,-7.409429,-7.516229,-9.386576,-11.426017,-10.345071,-9.946555,-10.448547,-12.626650,-14.909035,-18.413622,-19.524014,-15.537034,-10.507002,-7.105212,-5.103955,-1.818515,0.445997,2.215457,5.776058,8.381526,7.458873,2.208937,-5.623533,-7.758887,-8.220562,-8.616091,-9.384148,-11.515949,-14.241007,-16.518948,-18.227882,-19.652786,-19.157757
-15.631343,-16.059116,-19.452370,-17.533772,-8.157627,-4.794303,-4.244120,-1.678543,3.253324,2.814037,0.131352,-3.944141,-5.683689,-3.438226,-1.179031,-0.197018,-0.337579,1.407739,1.783363,-1.540796,-2.543969,-4.186678,-6.524549,-6.357965,-6.923553,-7.917074,-7.389625,-7.349095,-8.462105,-8.495993,-8.032871,-7.756018,-5.345317,-2.954322,-5.302773,-8.433723,-9.811665,-14.961405,-17.010521,-17.902782,-17.528442,-16.374296,-13.133127,-9.842937,-6.470282,-2.211655,1.013617,3.076605
-7.943426,-8.424852,-8.424545,-7.771195,-5.477860,-3.885783,-3.400175,-3.614794,-2.260144,0.921467,1.629657,-2.188590,-7.916061,-12.170794,-12.519394,-11.248877,-10.147797,-6.626972,-3.019377,-3.136019,-3.712312,-4.209892,-4.654103,-2.337010,-1.702428,-5.146873,-9.118828,-8.030882,-4.904237,-3.174298,-4.113716,-6.445306,-7.277053,-7.404976,-6.112656,-6.203328,-5.123418,-0.322863,-0.106242,-1.794291,-3.073979,-4.293239,-7.193066,-10.183269,-11.991205,-11.503741,-9.762562,-6.896489
12.927856,8.620581,3.044771,-1.021583,-5.843439,-9.026710,-9.745974,-7.589648,-3.211289,-0.468709,1.807848,2.246930,2.845672,6.871857,8.265916,5.666423,1.713676,-2.918354,-4.828488,-3.178132,-1.998750,-1.374863,-0.954119,1.311032,3.262580,1.730938,1.642857,-1.248717,-3.479434,-4.926962,-8.239885,-8.399525,-6.805110,-6.501661,-9.039783,-11.904802,-15.141819,-12.497781,-10.830414,-10.555410,-8.651657,-6.332884,-3.374730,1.167910,4.637770,7.665505,8.403437,6.267249
0.465131,1.373563,0.043005,-1.126005,-2.283655,-2.684139,-3.955126,-5.162405,-4.216685,-2.501410,-1.831731,-1.559980,-3.625630,-9.539660,-11.377245,-10.155479,-8.802585,-6.569890,0.249445,4.303353,4.656409,3.883432,2.907227,2.523418,3.699098,1.602360,0.562588,4.825707,8.829282,9.155819,5.916320,1.889444,-0.981065,-4.869434,-6.656754,-1.789919,3.372993,3.553063,4.989906,2.743146,0.191088,-0.748675,-0.377904,0.438187,2.263704,4.222780,4.473039,4.116893
13.033876,10.443203,7.276661,3.306195,-0.791510,-3.044334,-3.166642,-3.437382,-4.426940,-3.616994,-1.331447,1.987950,6.964007,13.416774,15.298797,13.956275,12.422504,9.197618,0.456264,-4.149081,-5.501873,-5.974211,-6.202468,-6.087803,-3.502605,-2.482187,-0.021145,-1.607950,-4.003343,-4.608168,-3.447507,-0.718674,0.705938,-0.074204,-0.743353,-1.578285,0.168049,-2.054468,-3.323986,-5.610205,-6.894160,-6.312613,-2.916644,0.168767,-0.762329,-1.080401,-0.188986,1.787958
6.495447,6.366688,5.318430,3.170304,1.149832,-0.314003,-1.338880,-0.690172,-1.923490,-3.843046,-2.715344,-0.331693,-1.433402,-5.480589,-5.563606,-5.309582,-4.762443,-1.854395,3.277301,6.482944,5.926403,5.075384,4.466403,4.417425,4.049725,2.557189,1.049927,2.227192,3.376840,2.677316,0.407162,-1.554077,-2.711863,-2.435381,-1.066929,-0.978784,-1.625586,1.349380,0.768061,-0.092802,-0.884310,-1.666037,-3.368311,-3.651194,-3.946354,-4.978251,-7.827493,-12.761552
2.726385,2.150236,0.794197,-1.075326,-2.189010,-1.329383,-1.234892,-0.887127,-0.223400,-1.197993,-0.611562,1.249689,3.816016,7.536684,9.414873,10.734146,12.105230,9.409559,1.400539,-1.754076,-3.167859,-3.727839,-2.309909,0.968583,1.991221,0.342363,-4.686789,-11.261038,-14.095194,-14.937454,-14.717614,-12.789309,-9.524179,-5.536475,-5.705886,-7.417451,-10.526375,-11.216806,-12.191496,-10.044593,-8.026963,-6.030715,-3.271555,-3.600772,-5.963299,-7.047177,-6.815405,-5.786368
